environment,collective,lnc,world_size,config_ws,size_bytes,duration_us,throughput_gbps,busbw_gbps,jobid,source_log
trn2_3xl,all_reduce,1,4,4,262144,425.391,1.232,0.924,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,524288,343.56,3.052,2.289,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,1048576,314.611,6.666,4.999,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,2097152,490.94,8.543,6.408,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,4194304,400.538,20.943,15.708,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,8388608,633.285,26.492,19.869,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,16777216,841.854,39.858,29.893,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,33554432,1575.123,42.605,31.954,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,67108864,2896.648,46.336,34.752,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,134217728,5210.461,51.519,38.639,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,268435456,10189.545,52.688,39.516,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,536870912,20108.017,53.399,40.049,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,all_reduce,1,4,4,1073741824,39789.801,53.971,40.478,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_reduce.log
trn2_3xl,alltoall,1,4,4,32,593.263,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,64,579.03,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,128,623.069,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,256,597.312,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,512,610.337,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,1024,605.818,0.002,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,2048,565.569,0.004,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,4096,609.395,0.007,0.005,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,8192,604.731,0.014,0.01,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,16384,554.81,0.03,0.022,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,32768,626.052,0.052,0.039,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,65536,583.808,0.112,0.084,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,131072,609.937,0.215,0.161,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,262144,604.368,0.434,0.325,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,524288,599.598,0.874,0.656,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,1048576,601.665,1.743,1.307,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,2097152,649.821,3.227,2.42,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,4194304,685.581,6.118,4.588,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,8388608,757.339,11.076,8.307,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,16777216,928.652,18.066,13.55,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,33554432,1867.341,17.969,13.477,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,67108864,3129.814,21.442,16.081,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,134217728,5791.669,23.174,17.381,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,268435456,10898.886,24.63,18.472,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,536870912,22721.403,23.628,17.721,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,alltoall,1,4,4,1073741824,50645.46,21.201,15.901,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/all_to_all.log
trn2_3xl,broadcast,1,4,4,32,381.252,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,64,497.479,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,128,338.247,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,256,431.877,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,512,447.337,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,1024,356.553,0.003,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,2048,464.275,0.004,0.004,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,4096,440.304,0.009,0.009,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,8192,445.845,0.018,0.018,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,16384,445.044,0.037,0.037,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,32768,481.713,0.068,0.068,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,65536,389.708,0.168,0.168,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,131072,359.939,0.364,0.364,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,262144,354.176,0.74,0.74,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,524288,407.523,1.287,1.287,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,1048576,389.557,2.692,2.692,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,2097152,456.954,4.589,4.589,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,4194304,463.067,9.058,9.058,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,8388608,685.963,12.229,12.229,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,16777216,1041.167,16.114,16.114,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,33554432,1668.804,20.107,20.107,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,67108864,2958.05,22.687,22.687,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,134217728,5580.505,24.051,24.051,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,268435456,10893.318,24.642,24.642,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,536870912,21559.018,24.902,24.902,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,broadcast,1,4,4,1073741824,42810.994,25.081,25.081,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/broadcast.log
trn2_3xl,reduce_scatter,1,4,4,64,372.674,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,128,544.754,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,256,611.002,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,512,286.925,0.002,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,1024,478.331,0.002,0.002,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,2048,260.84,0.008,0.006,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,4096,338.855,0.012,0.009,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,8192,502.398,0.016,0.012,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,16384,358.458,0.046,0.034,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,32768,527.888,0.062,0.047,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,65536,319.73,0.205,0.154,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,131072,496.617,0.264,0.198,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,262144,473.521,0.554,0.415,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,524288,403.004,1.301,0.976,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,1048576,424.711,2.469,1.852,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,2097152,561.887,3.732,2.799,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,4194304,496.669,8.445,6.334,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,8388608,418.017,20.068,15.051,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,16777216,593.502,28.268,21.201,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,33554432,841.631,39.868,29.901,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,67108864,1542.36,43.511,32.633,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,134217728,2858.074,46.961,35.221,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,268435456,5484.758,48.942,36.707,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,536870912,13630.253,39.388,29.541,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,1073741824,35555.632,30.199,22.649,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,1,4,4,2147483648,71246.571,30.142,22.606,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws4/reduce_scatter.log
trn2_3xl,all_gather,1,8,8,64,1544.214,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,128,1305.188,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,256,1579.66,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,512,1672.592,0.002,0.002,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,1024,1471.732,0.006,0.005,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,2048,1677.525,0.01,0.009,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,4096,1732.325,0.019,0.017,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,8192,1776.782,0.037,0.032,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,16384,1924.593,0.068,0.06,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,32768,1983.583,0.132,0.116,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,65536,1942.478,0.27,0.236,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,131072,2035.882,0.515,0.451,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,262144,2050.043,1.023,0.895,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,524288,2291.086,1.831,1.602,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,1048576,1901.757,4.411,3.86,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,2097152,2055.286,8.163,7.143,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,4194304,2169.808,15.464,13.531,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,8388608,2495.243,26.895,23.533,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,16777216,3453.19,38.868,34.009,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,33554432,5873.092,45.706,39.993,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,67108864,12365.847,43.416,37.989,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,134217728,24715.656,43.444,38.013,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,268435456,49557.202,43.333,37.917,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_gather,1,8,8,536870912,100090.112,42.911,37.547,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_gather.log
trn2_3xl,all_reduce,1,8,8,64,2067.173,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,128,1559.834,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,256,1629.976,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,512,1637.782,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,1024,1699.075,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,2048,1736.868,0.002,0.002,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,4096,1732.659,0.005,0.004,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,8192,1742.341,0.009,0.008,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,16384,1849.303,0.018,0.016,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,32768,2129.609,0.031,0.027,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,65536,1949.276,0.067,0.059,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,131072,1819.13,0.144,0.126,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,262144,1620.394,0.324,0.283,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,524288,1893.406,0.554,0.485,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,1048576,2061.415,1.017,0.89,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,2097152,2031.838,2.064,1.806,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,4194304,1876.868,4.469,3.911,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,8388608,2089.114,8.031,7.027,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,16777216,2017.826,16.629,14.55,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,33554432,2487.15,26.982,23.609,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,67108864,3286.539,40.839,35.734,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,134217728,4901.052,54.771,47.925,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,268435456,8001.666,67.095,58.708,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,536870912,15577.836,68.928,60.312,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,all_reduce,1,8,8,1073741824,29608.077,72.53,63.464,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_reduce.log
trn2_3xl,alltoall,1,8,8,64,2341.666,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc1_ws8/all_to_all.log
